ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
rd1_L_o_reg[21]/D,60.841309,92.270111,219.866486,212.054779,stage1_iter_reg[3]/CLK,55.168362,55.168362,0.000000,280.707794,219.866486,60.841309,13,0.000244,rd1_L_o_reg[21]/CLK,rise
rd1_L_o_reg[27]/D,62.428574,82.423401,222.248062,225.219940,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.676636,222.248062,62.428574,17,0.000244,rd1_L_o_reg[27]/CLK,rise
data_o_reg[5]/D,79.819107,98.836243,154.068817,148.023590,rd1_L_o_reg[23]/CLK,36.513317,36.513317,0.000000,233.887924,154.068817,79.819107,5,0.000000,data_o_reg[5]/CLK,rise
data_o_reg[13]/D,80.152222,99.588013,162.409561,156.455505,rd1_L_o_reg[22]/CLK,54.030499,54.030499,0.000000,242.561783,162.409576,80.152222,5,0.000000,data_o_reg[13]/CLK,rise
data_o_reg[15]/D,89.076889,118.327682,170.648636,164.215073,rd1_L_o_reg[30]/CLK,53.436626,53.436626,0.000000,259.725525,170.648636,89.076889,5,0.000244,data_o_reg[15]/CLK,rise
stage1_iter_reg[0]/D,89.845901,98.616486,198.875046,203.164963,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,284.76355,194.917648,89.845901,13,0.000244,stage1_iter_reg[0]/CLK,rise
stage1_iter_reg[1]/D,106.604858,116.242172,188.105682,192.455368,stage1_iter_reg[0]/CLK,54.749596,54.749596,0.000000,285.12738,178.522522,106.604858,11,0.000244,stage1_iter_reg[1]/CLK,rise
data_o_reg[10]/D,107.436020,123.075928,129.261200,127.821930,rd1_R_o_reg[14]/CLK,54.033386,54.033386,0.000000,236.69722,129.261200,107.436020,5,0.000000,data_o_reg[10]/CLK,rise
data_o_reg[53]/D,109.003540,138.068222,173.000336,167.006119,rd1_L_o_reg[17]/CLK,53.737434,53.737434,0.000000,282.003876,173.000351,109.003540,5,0.000244,data_o_reg[53]/CLK,rise
data_o_reg[55]/D,109.742325,137.550659,151.044449,145.274261,rd1_L_o_reg[25]/CLK,36.770088,36.770088,0.000000,260.786774,151.044464,109.742325,5,0.000244,data_o_reg[55]/CLK,rise
data_o_reg[39]/D,110.363098,138.964828,170.184296,164.394974,rd1_L_o_reg[27]/CLK,52.759277,52.759277,0.000000,280.547394,170.184311,110.363098,5,0.000244,data_o_reg[39]/CLK,rise
data_o_reg[14]/D,111.341751,127.527924,130.378036,128.044724,rd1_R_o_reg[30]/CLK,54.489147,54.489147,0.000000,241.719788,130.378036,111.341751,5,0.000000,data_o_reg[14]/CLK,rise
data_o_reg[11]/D,116.042267,144.542953,144.333893,138.272812,rd1_L_o_reg[14]/CLK,30.209806,30.209806,0.000000,260.37616,144.333908,116.042267,5,0.000244,data_o_reg[11]/CLK,rise
data_o_reg[21]/D,116.833679,145.489258,165.692871,159.962769,rd1_L_o_reg[21]/CLK,52.434715,52.434715,0.000000,282.52655,165.692871,116.833679,5,0.000244,data_o_reg[21]/CLK,rise
data_o_reg[60]/D,122.178474,135.497025,112.970070,111.816269,rd1_R_o_reg[16]/CLK,36.864628,36.864628,0.000000,235.148544,112.970062,122.178474,5,0.000000,data_o_reg[60]/CLK,rise
data_o_reg[41]/D,122.485428,140.565247,112.759491,107.447884,rd1_L_o_reg[2]/CLK,5.201362,5.201362,0.000000,235.244919,112.759491,122.485428,5,0.000000,data_o_reg[41]/CLK,rise
data_o_reg[63]/D,122.737915,151.936752,152.505920,146.469193,rd1_L_o_reg[24]/CLK,40.124107,40.124107,0.000000,275.243835,152.505920,122.737915,5,0.000244,data_o_reg[63]/CLK,rise
data_o_reg[25]/D,123.504684,152.041824,159.135574,153.555466,rd1_L_o_reg[4]/CLK,52.768909,52.768909,0.000000,282.640259,159.135559,123.504684,5,0.000244,data_o_reg[25]/CLK,rise
data_o_reg[27]/D,124.249969,152.658173,156.926727,151.507751,rd1_L_o_reg[12]/CLK,52.82235,52.822350,0.000000,281.176697,156.926727,124.249969,5,0.000244,data_o_reg[27]/CLK,rise
data_o_reg[37]/D,124.554611,152.925034,158.288284,152.796524,rd1_L_o_reg[19]/CLK,52.148621,52.148621,0.000000,282.842896,158.288300,124.554611,5,0.000244,data_o_reg[37]/CLK,rise
data_o_reg[51]/D,124.946243,152.781006,153.698044,148.613220,rd1_L_o_reg[9]/CLK,51.677334,51.677334,0.000000,278.644287,153.698044,124.946243,5,0.000244,data_o_reg[51]/CLK,rise
data_o_reg[31]/D,126.983826,154.115387,134.561188,129.100098,rd1_L_o_reg[28]/CLK,24.875151,24.875151,0.000000,261.545013,134.561188,126.983826,5,0.000244,data_o_reg[31]/CLK,rise
data_o_reg[35]/D,127.420212,155.067291,133.453201,127.785011,rd1_L_o_reg[11]/CLK,16.756218,16.756218,0.000000,260.873413,133.453201,127.420212,5,0.000000,data_o_reg[35]/CLK,rise
data_o_reg[45]/D,127.470474,154.932770,133.767532,128.320648,rd1_L_o_reg[18]/CLK,30.50956,30.509560,0.000000,261.238007,133.767532,127.470474,5,0.000244,data_o_reg[45]/CLK,rise
data_o_reg[61]/D,127.671204,154.549164,134.320068,129.168304,rd1_L_o_reg[16]/CLK,32.600025,32.600025,0.000000,261.991272,134.320068,127.671204,5,0.000244,data_o_reg[61]/CLK,rise
data_o_reg[23]/D,129.059296,155.956284,132.683990,127.380325,rd1_L_o_reg[29]/CLK,26.355854,26.355854,0.000000,261.743286,132.683990,129.059296,5,0.000244,data_o_reg[23]/CLK,rise
data_o_reg[3]/D,130.189453,160.006760,143.705841,137.376022,rd1_L_o_reg[15]/CLK,31.681198,31.681198,0.000000,273.895294,143.705856,130.189453,5,0.000244,data_o_reg[3]/CLK,rise
data_o_reg[19]/D,130.557068,150.208282,101.381706,96.120903,rd1_L_o_reg[13]/CLK,5.445721,5.445721,0.000000,231.938766,101.381714,130.557068,5,0.000000,data_o_reg[19]/CLK,rise
data_o_reg[59]/D,130.574249,158.260864,149.148743,144.337311,rd1_L_o_reg[8]/CLK,50.997551,50.997551,0.000000,279.722992,149.148743,130.574249,5,0.000244,data_o_reg[59]/CLK,rise
data_o_reg[12]/D,131.364395,156.214325,128.575394,126.458923,rd1_R_o_reg[22]/CLK,53.731136,53.731136,0.000000,259.939789,128.575394,131.364395,5,0.000244,data_o_reg[12]/CLK,rise
data_o_reg[50]/D,133.693665,148.502380,108.993973,107.463814,rd1_R_o_reg[9]/CLK,34.729107,34.729107,0.000000,242.687637,108.993973,133.693665,5,0.000000,data_o_reg[50]/CLK,rise
data_o_reg[62]/D,135.325043,150.002930,107.432526,106.051521,rd1_R_o_reg[24]/CLK,28.537937,28.537937,0.000000,242.757568,107.432526,135.325043,5,0.000000,data_o_reg[62]/CLK,rise
data_o_reg[44]/D,135.345718,149.770264,98.921082,97.331978,rd1_R_o_reg[18]/CLK,25.113022,25.113022,0.000000,234.2668,98.921074,135.345718,5,0.000000,data_o_reg[44]/CLK,rise
data_o_reg[47]/D,135.841248,162.540222,125.941772,120.952629,rd1_L_o_reg[26]/CLK,26.625832,26.625832,0.000000,261.78302,125.941772,135.841248,5,0.000244,data_o_reg[47]/CLK,rise
data_o_reg[29]/D,136.255951,156.553375,94.470009,89.928772,rd1_L_o_reg[20]/CLK,5.7393,5.739300,0.000000,230.725967,94.470001,136.255951,5,0.000000,data_o_reg[29]/CLK,rise
data_o_reg[58]/D,136.381287,151.423340,105.889992,104.356926,rd1_R_o_reg[8]/CLK,42.08268,42.082680,0.000000,242.271271,105.889992,136.381287,5,0.000000,data_o_reg[58]/CLK,rise
data_o_reg[1]/D,137.318771,166.158356,139.653458,133.853058,rd1_L_o_reg[7]/CLK,30.071428,30.071428,0.000000,276.972229,139.653458,137.318771,5,0.000244,data_o_reg[1]/CLK,rise
data_o_reg[33]/D,138.163818,164.818207,123.552345,118.644005,rd1_L_o_reg[3]/CLK,25.110804,25.110804,0.000000,261.716156,123.552353,138.163818,5,0.000244,data_o_reg[33]/CLK,rise
data_o_reg[46]/D,140.825439,155.089142,102.391663,101.207283,rd1_R_o_reg[26]/CLK,27.058134,27.058134,0.000000,243.217102,102.391670,140.825439,5,0.000000,data_o_reg[46]/CLK,rise
data_o_reg[49]/D,148.449615,165.943481,95.118645,90.838005,rd1_L_o_reg[1]/CLK,10.739489,10.739489,0.000000,243.568268,95.118652,148.449615,5,0.000000,data_o_reg[49]/CLK,rise
data_o_reg[6]/D,148.471588,163.962585,84.375931,82.534714,rd1_R_o_reg[31]/CLK,11.409556,11.409556,0.000000,232.847519,84.375923,148.471588,5,0.000000,data_o_reg[6]/CLK,rise
data_o_reg[57]/D,148.524902,165.032501,86.972000,82.690102,rd1_L_o_reg[0]/CLK,4.730232,4.730232,0.000000,235.496902,86.971992,148.524902,5,0.000000,data_o_reg[57]/CLK,rise
data_o_reg[17]/D,149.494598,179.451630,127.522316,119.829491,rd1_L_o_reg[5]/CLK,8.725939,8.725939,0.000000,277.016907,127.522324,149.494598,5,0.000000,data_o_reg[17]/CLK,rise
data_o_reg[7]/D,149.526245,176.701569,111.375099,106.162621,rd1_L_o_reg[31]/CLK,10.58153,10.581530,0.000000,260.901337,111.375107,149.526245,5,0.000000,data_o_reg[7]/CLK,rise
data_o_reg[2]/D,149.727112,162.588623,85.789146,85.022560,rd1_R_o_reg[15]/CLK,27.046371,27.046371,0.000000,235.516251,85.789154,149.727112,5,0.000000,data_o_reg[2]/CLK,rise
data_o_reg[20]/D,149.962189,163.208313,84.858734,83.996696,rd1_R_o_reg[21]/CLK,12.266247,12.266247,0.000000,234.820923,84.858734,149.962189,5,0.000000,data_o_reg[20]/CLK,rise
data_o_reg[22]/D,151.863098,166.414581,82.214989,80.638634,rd1_R_o_reg[29]/CLK,10.788837,10.788837,0.000000,234.078079,82.214981,151.863098,5,0.000000,data_o_reg[22]/CLK,rise
data_o_reg[43]/D,152.109711,181.886383,119.663216,112.183418,rd1_L_o_reg[10]/CLK,6.248827,6.248827,0.000000,271.772919,119.663208,152.109711,5,0.000000,data_o_reg[43]/CLK,rise
data_o_reg[36]/D,158.523315,182.482391,126.679443,125.408234,rd1_R_o_reg[19]/CLK,54.926224,54.926224,0.000000,285.202759,126.679443,158.523315,5,0.000244,data_o_reg[36]/CLK,rise
data_o_reg[24]/D,159.018524,183.134430,125.895081,124.599457,rd1_R_o_reg[4]/CLK,54.956963,54.956963,0.000000,284.913605,125.895081,159.018524,5,0.000244,data_o_reg[24]/CLK,rise
data_o_reg[40]/D,160.146790,184.209229,121.097778,119.846321,rd1_R_o_reg[2]/CLK,43.913132,43.913132,0.000000,281.244568,121.097778,160.146790,5,0.000244,data_o_reg[40]/CLK,rise
data_o_reg[30]/D,160.602509,173.782242,74.380905,73.399826,rd1_R_o_reg[28]/CLK,6.27072,6.270720,0.000000,234.983414,74.380905,160.602509,5,0.000000,data_o_reg[30]/CLK,rise
data_o_reg[52]/D,161.132233,174.358276,74.083397,73.049110,rd1_R_o_reg[17]/CLK,6.692248,6.692248,0.000000,235.215622,74.083389,161.132233,5,0.000000,data_o_reg[52]/CLK,rise
data_o_reg[48]/D,163.862061,186.512939,98.105621,96.985138,rd1_R_o_reg[1]/CLK,27.13587,27.135870,0.000000,261.967682,98.105629,163.862061,5,0.000244,data_o_reg[48]/CLK,rise
data_o_reg[16]/D,167.867371,182.044373,75.566208,74.508972,rd1_R_o_reg[5]/CLK,7.558375,7.558375,0.000000,243.433578,75.566200,167.867371,5,0.000000,data_o_reg[16]/CLK,rise
data_o_reg[4]/D,168.475464,194.769989,111.740852,108.588623,rd1_R_o_reg[23]/CLK,36.867134,36.867134,0.000000,280.216309,111.740852,168.475464,5,0.000244,data_o_reg[4]/CLK,rise
data_o_reg[26]/D,169.303528,182.372833,66.718300,65.988304,rd1_R_o_reg[12]/CLK,5.432838,5.432838,0.000000,236.02182,66.718292,169.303528,5,0.000000,data_o_reg[26]/CLK,rise
data_o_reg[8]/D,169.626831,183.488907,74.143776,73.372086,rd1_R_o_reg[6]/CLK,11.410875,11.410875,0.000000,243.770615,74.143768,169.626831,5,0.000000,data_o_reg[8]/CLK,rise
data_o_reg[9]/D,170.111343,198.663208,108.117935,102.740547,rd1_L_o_reg[6]/CLK,10.688982,10.688982,0.000000,278.229279,108.117935,170.111343,5,0.000000,data_o_reg[9]/CLK,rise
data_o_reg[34]/D,171.863785,185.642578,71.813812,71.151909,rd1_R_o_reg[11]/CLK,12.273975,12.273975,0.000000,243.677597,71.813812,171.863785,5,0.000000,data_o_reg[34]/CLK,rise
data_o_reg[0]/D,172.957947,187.081024,70.414330,69.520805,rd1_R_o_reg[7]/CLK,11.232971,11.232971,0.000000,243.372269,70.414322,172.957947,5,0.000000,data_o_reg[0]/CLK,rise
data_o_reg[38]/D,174.406128,188.918930,58.421089,57.920872,rd1_R_o_reg[27]/CLK,4.938914,4.938914,0.000000,232.827209,58.421089,174.406128,5,0.000000,data_o_reg[38]/CLK,rise
data_o_reg[42]/D,175.218430,187.829315,60.608959,60.141228,rd1_R_o_reg[10]/CLK,3.859898,3.859898,0.000000,235.827393,60.608959,175.218430,5,0.000000,data_o_reg[42]/CLK,rise
data_o_reg[54]/D,176.763458,200.554688,103.370728,102.341034,rd1_R_o_reg[25]/CLK,36.862949,36.862949,0.000000,280.134186,103.370728,176.763458,5,0.000244,data_o_reg[54]/CLK,rise
data_o_reg[56]/D,179.951477,192.309250,55.450169,55.223221,rd1_R_o_reg[0]/CLK,3.91085,3.910850,0.000000,235.401642,55.450165,179.951477,5,0.000000,data_o_reg[56]/CLK,rise
data_o_reg[32]/D,188.191895,201.348175,57.111294,57.297752,rd1_R_o_reg[3]/CLK,8.298516,8.298516,0.000000,245.303192,57.111294,188.191895,5,0.000000,data_o_reg[32]/CLK,rise
data_o_reg[18]/D,202.704407,226.276672,79.967163,79.150444,rd1_R_o_reg[13]/CLK,7.307458,7.307458,0.000000,282.67157,79.967155,202.704407,5,0.000000,data_o_reg[18]/CLK,rise
data_o_reg[28]/D,213.233887,237.138870,66.833244,65.883865,rd1_R_o_reg[20]/CLK,6.939154,6.939154,0.000000,280.067139,66.833244,213.233887,5,0.000000,data_o_reg[28]/CLK,rise
rd1_R_o_reg[0]/D,-123.819839,-123.596893,364.343811,374.826294,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,251.229401,374.826294,-123.596893,39,0.000000,rd1_R_o_reg[0]/CLK,fall
rd1_R_o_reg[10]/D,-123.909515,-123.258255,364.397430,374.525543,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,251.267288,374.525574,-123.258255,39,0.000000,rd1_R_o_reg[10]/CLK,fall
rd1_R_o_reg[3]/D,-117.351471,-117.602295,362.128174,372.214691,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,254.612396,372.214661,-117.602295,39,0.000000,rd1_R_o_reg[3]/CLK,fall
rd1_R_o_reg[27]/D,-120.986725,-117.092636,362.004059,368.657776,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,251.56514,368.657837,-117.092636,33,0.000000,rd1_R_o_reg[27]/CLK,fall
rd1_R_o_reg[17]/D,-119.796814,-116.215820,362.649628,369.266541,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,253.05072,369.266479,-116.215820,37,0.000000,rd1_R_o_reg[17]/CLK,fall
rd1_R_o_reg[13]/D,-116.853073,-116.077194,360.455963,370.158417,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,254.081223,370.158447,-116.077194,39,0.000000,rd1_R_o_reg[13]/CLK,fall
rd1_R_o_reg[12]/D,-120.599731,-115.375626,362.141632,366.986023,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,251.610397,366.985901,-115.375626,41,0.000000,rd1_R_o_reg[12]/CLK,fall
rd1_R_o_reg[20]/D,-121.122192,-113.507996,364.497864,367.701874,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,254.193878,367.701843,-113.507996,39,0.000000,rd1_R_o_reg[20]/CLK,fall
rd1_R_o_reg[5]/D,-116.002625,-113.252716,359.986206,366.945587,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,253.692871,366.945557,-113.252716,35,0.000000,rd1_R_o_reg[5]/CLK,fall
rd1_R_o_reg[29]/D,-113.459442,-110.853577,362.345459,370.203339,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,259.349762,370.203369,-110.853577,39,0.000000,rd1_R_o_reg[29]/CLK,fall
rd1_R_o_reg[28]/D,-119.014862,-110.812424,361.329987,364.030029,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,253.217606,364.029968,-110.812424,37,0.000000,rd1_R_o_reg[28]/CLK,fall
rd1_R_o_reg[6]/D,-113.599457,-109.559631,360.842712,367.233856,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,257.674225,367.233826,-109.559631,37,0.000000,rd1_R_o_reg[6]/CLK,fall
rd1_R_o_reg[21]/D,-112.559982,-109.138885,360.644440,367.324554,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,258.185669,367.324524,-109.138885,33,0.000000,rd1_R_o_reg[21]/CLK,fall
rd1_R_o_reg[31]/D,-113.271179,-109.042786,360.339813,366.844177,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,257.801392,366.844116,-109.042786,35,0.000000,rd1_R_o_reg[31]/CLK,fall
rd1_R_o_reg[11]/D,-113.549820,-106.623138,361.335602,364.848694,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,258.225555,364.848694,-106.623138,35,0.000000,rd1_R_o_reg[11]/CLK,fall
rd1_R_o_reg[7]/D,-112.853195,-103.470795,362.118286,363.238770,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,259.767975,363.238708,-103.470795,39,0.000000,rd1_R_o_reg[7]/CLK,fall
rd1_R_o_reg[1]/D,-99.253479,-99.255005,361.934265,373.415314,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,274.160309,373.415344,-99.255005,37,0.000244,rd1_R_o_reg[1]/CLK,fall
rd1_R_o_reg[24]/D,-98.596283,-96.326843,362.401642,371.555817,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,275.228973,371.555725,-96.326843,37,0.000244,rd1_R_o_reg[24]/CLK,fall
rd1_R_o_reg[18]/D,-103.434723,-94.663086,364.512726,368.025421,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,273.362335,368.025391,-94.663086,37,0.000244,rd1_R_o_reg[18]/CLK,fall
rd1_R_o_reg[15]/D,-98.442810,-91.494537,361.064636,366.125671,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,274.631134,366.125610,-91.494537,37,0.000244,rd1_R_o_reg[15]/CLK,fall
rd1_R_o_reg[26]/D,-99.477905,-90.962891,362.107086,365.749634,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,274.786743,365.749573,-90.962891,35,0.000244,rd1_R_o_reg[26]/CLK,fall
rd1_R_o_reg[9]/D,-92.227570,-90.455292,360.983643,370.396606,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,279.941315,370.396606,-90.455292,35,0.000244,rd1_R_o_reg[9]/CLK,fall
rd1_R_o_reg[16]/D,-89.776245,-88.532532,360.243591,370.758301,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,282.225769,370.758301,-88.532532,35,0.000244,rd1_R_o_reg[16]/CLK,fall
rd1_R_o_reg[25]/D,-93.320007,-86.109406,363.767487,367.729309,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,281.619904,367.729309,-86.109406,37,0.000244,rd1_R_o_reg[25]/CLK,fall
rd1_R_o_reg[8]/D,-84.880127,-82.741699,359.505341,369.120972,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,286.379272,369.120911,-82.741699,37,0.000244,rd1_R_o_reg[8]/CLK,fall
rd1_R_o_reg[23]/D,-92.723328,-81.368164,363.184174,363.490845,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,282.122681,363.490845,-81.368164,35,0.000244,rd1_R_o_reg[23]/CLK,fall
rd1_R_o_reg[2]/D,-81.560852,-75.454437,357.660034,363.878632,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,288.424194,363.878601,-75.454437,39,0.000244,rd1_R_o_reg[2]/CLK,fall
rd1_R_o_reg[19]/D,-73.649292,-73.378204,358.551971,369.980286,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,296.602081,369.980225,-73.378204,37,0.000244,rd1_R_o_reg[19]/CLK,fall
rd1_R_o_reg[22]/D,-77.670929,-71.886414,361.639404,367.820831,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,295.934418,367.820801,-71.886414,37,0.000244,rd1_R_o_reg[22]/CLK,fall
rd1_R_o_reg[14]/D,-75.564758,-70.943298,359.778961,367.232819,stage1_iter_reg[1]/CLK,55.164902,55.164902,0.000000,296.28952,367.232788,-70.943298,33,0.000244,rd1_R_o_reg[14]/CLK,fall
