full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g857/Y,10.237942,10.050534,0.001696,0.001677,0.001225,0.001285,0.000000,0.000000,out,-106.757004,-97.444504,232.319412,226.890518,8.049768,8.712722,88.191910,62.924591,50.474907,48.205486,12672.000000,14733.000000
g42116/Y,9.712893,8.989247,0.001845,0.001852,0.001590,0.001643,0.000000,0.000000,out,-121.089302,-123.909576,216.222839,220.298798,7.975463,7.757839,37.164825,62.776131,37.817394,39.476013,12780.000000,13743.000000
g48754/Y,9.061040,12.101593,0.000799,0.000798,0.000546,0.000543,0.000000,0.000000,out,-98.138626,-122.241043,341.443817,352.345673,6.844355,10.461793,30.034807,58.797176,42.013474,52.136986,15120.000000,19053.000000
g79/Y,22.358727,19.940639,0.000680,0.000677,0.000570,0.000553,0.000000,0.000000,out,-123.596878,-122.561447,366.066437,353.791534,10.472625,11.063678,24.411337,41.715050,37.181408,37.750767,15030.000000,19179.000000
g43884/Y,30.034359,22.681416,0.000900,0.000899,0.000836,0.000818,0.000000,0.000000,out,-116.002640,-113.252701,359.934784,366.894226,12.112146,11.742790,38.856407,21.779261,45.811874,44.789040,5454.000000,15939.000000
g43886/Y,17.990873,16.245365,0.000580,0.000580,0.000385,0.000394,0.000000,0.000000,out,-113.252686,-116.002640,352.550476,349.390991,9.305250,9.999290,23.299932,39.906742,38.484329,38.525288,5310.000000,16317.000000
g41509__49799/Y,26.571205,22.818144,0.006463,0.006445,0.005121,0.005060,0.000000,0.000000,out,-117.580429,-116.077225,274.091370,270.678009,19.774628,18.696699,91.143341,92.175270,69.724236,68.371162,8352.000000,16983.000000
g41623__9315/Y,22.949724,23.291811,0.000702,0.000706,0.000565,0.000572,0.000000,0.000000,out,-88.635376,-100.108017,258.971649,265.231232,14.819482,10.590384,86.347084,90.124084,54.872589,55.405605,8550.000000,16857.000000
g52483/Y,27.279779,23.625042,0.006884,0.006876,0.005399,0.005387,0.000000,0.000000,out,-118.108932,-116.743561,272.370361,269.673798,20.518705,19.386045,73.666451,79.604965,70.098534,68.825714,9324.000000,15273.000000
g52484/Y,24.812302,21.073744,0.000710,0.000711,0.000459,0.000452,0.000000,0.000000,out,-88.568237,-85.881210,243.413040,243.755341,18.101744,15.902486,99.982094,106.292816,58.590755,64.918640,8568.000000,16443.000000
g40504__7098/Y,23.775366,16.087553,0.000825,0.000823,0.000760,0.000743,0.000000,0.000000,out,-121.122192,-113.507996,364.464050,367.668121,9.912012,12.974665,37.909660,18.524460,44.359322,42.827492,13536.000000,17523.000000
g40505__1705/Y,24.697180,18.335777,0.000913,0.000912,0.000849,0.000831,0.000000,0.000000,out,-119.796799,-116.215820,362.596497,369.213501,10.503267,14.277958,28.880774,9.516087,34.930595,31.478146,7920.000000,16353.000000
g55193/Y,19.589285,17.430531,0.004362,0.004403,0.004043,0.004016,0.000000,0.000000,out,-98.830017,-104.410660,234.257706,239.412109,17.408236,14.475623,15.329494,42.573891,30.965794,29.843784,13806.000000,16983.000000
g888/Y,15.195440,14.145830,0.001505,0.001507,0.000983,0.001013,0.000000,0.000000,out,-13.808487,-25.930267,229.965988,237.446793,11.215913,9.689136,33.705414,22.961098,27.197689,26.733368,14130.000000,17523.000000
g41841__6131/Y,16.664108,14.489182,0.001169,0.001174,0.001058,0.001049,0.000000,0.000000,out,-9.567978,-14.355774,239.814835,246.256836,14.720217,11.853870,17.774281,24.806919,33.180489,32.414162,12510.000000,17523.000000
fopt47325/Y,21.883945,20.416931,0.002956,0.002953,0.002764,0.002749,0.000000,0.000000,out,-98.678680,-103.475189,228.226013,227.554977,16.766197,13.776219,16.599648,-18.546139,46.880630,43.089962,12294.000000,15813.000000
g47263/Y,26.209181,22.606693,0.006274,0.006249,0.004954,0.004862,0.000000,0.000000,out,-119.014847,-118.265640,273.656403,269.660156,20.459625,16.750076,76.423065,84.665619,55.910866,56.558388,11754.000000,15813.000000
g41515__3680/Y,18.372347,16.731670,0.003681,0.003683,0.002998,0.002972,0.000000,0.000000,out,-116.769836,-121.633957,261.266357,260.840363,13.049160,13.459557,63.246567,70.643921,52.546600,57.124916,14346.000000,15813.000000
g47263_dup/Y,18.344717,16.501114,0.003723,0.003724,0.003159,0.003136,0.000000,0.000000,out,-113.933868,-113.966904,269.569946,265.946411,14.779032,12.419407,82.827820,82.713577,53.042439,54.136723,11592.000000,15903.000000
g41638__46537/Y,24.842476,21.797867,0.006081,0.006092,0.004987,0.004978,0.000000,0.000000,out,-119.796829,-120.947311,270.872009,267.609528,19.179586,18.317162,71.612251,78.735855,46.413940,48.362743,10728.000000,15903.000000
g42104/Y,14.373679,14.962650,0.001777,0.001778,0.001273,0.001387,0.000000,0.000000,out,-110.168800,-113.893257,218.594727,212.666534,9.496721,8.228293,51.697559,32.894833,35.049110,32.294674,9756.000000,13203.000000
g47290/Y,19.865135,16.374058,0.000687,0.000684,0.000577,0.000560,0.000000,0.000000,out,-111.633240,-109.620712,220.072800,211.933411,10.755616,10.467478,66.707268,46.910202,34.356682,31.717804,9288.000000,14733.000000
g42109/Y,24.593777,21.349686,0.000686,0.000681,0.000549,0.000525,0.000000,0.000000,out,-28.285797,-9.537384,229.601822,222.609085,18.905931,14.197958,65.703537,45.242622,40.732143,37.114197,9000.000000,13653.000000
FE_OCPC252_n_848/Y,12.804516,11.469639,0.002652,0.002652,0.002441,0.002464,0.000000,0.000000,out,-96.104568,-89.238159,226.729248,218.742828,11.574629,10.481049,-19.165329,-50.292534,35.267761,36.079536,10800.000000,15273.000000
g316/Y,15.190350,13.576878,0.000587,0.000592,0.000479,0.000468,0.000000,0.000000,out,-112.272141,-117.602333,229.307510,233.833511,9.386591,9.116758,73.094788,77.282547,28.135487,25.385740,11178.000000,15273.000000
g319/Y,19.285789,16.916048,0.001807,0.001802,0.001580,0.001494,0.000000,0.000000,out,-85.616379,-96.828163,214.487045,221.657837,15.228671,11.948918,54.634628,52.703014,30.894432,29.080397,10728.000000,14823.000000
g40518__6783/Y,22.590498,16.858446,0.000730,0.000728,0.000665,0.000648,0.000000,0.000000,out,-120.986710,-117.092636,361.978546,368.632324,9.067182,12.494813,31.311287,11.264502,35.230553,31.574364,8946.000000,16983.000000
FE_OFC381_n_14927/Y,12.743249,12.967763,0.001397,0.001397,0.000972,0.000962,0.000000,0.000000,out,-111.890747,-100.393448,220.847351,211.398163,8.417686,6.991961,54.474319,35.222008,34.007996,31.071886,12024.000000,14193.000000
g47301/Y,11.840319,10.722374,0.003145,0.003154,0.002242,0.002413,0.000000,0.000000,out,-117.205200,-117.351448,217.968643,217.286133,8.775559,8.569444,56.645943,74.584915,37.364773,40.003082,11808.000000,14823.000000
FE_OCPC360_n_14930/Y,13.419882,11.440207,0.000828,0.000829,0.000738,0.000764,0.000000,0.000000,out,-27.196152,-13.489182,229.235321,228.955750,12.341848,10.734206,78.930054,57.710278,51.896378,48.697205,12258.000000,13203.000000
FE_OFC141_n_14934/Y,13.037537,12.446131,0.002165,0.002164,0.001544,0.001565,0.000000,0.000000,out,-105.470261,-101.956985,209.208984,204.680298,8.500114,7.125339,48.050743,24.852669,31.451170,29.027164,8568.000000,13653.000000
g55205/Y,36.337009,27.518332,0.002149,0.002148,0.002085,0.002067,0.000000,0.000000,out,-93.320007,-86.109406,363.497833,367.459900,17.869011,24.531399,18.096855,-6.727669,53.060352,49.535683,18774.000000,16353.000000
g50599/Y,30.559650,24.824081,0.001310,0.001311,0.001066,0.001047,0.000000,0.000000,out,-123.058243,-122.561478,259.945923,254.357986,20.139585,10.222349,54.253780,45.427567,34.842812,33.706833,14310.000000,16353.000000
g169/Y,29.848236,21.969318,0.000714,0.000713,0.000650,0.000632,0.000000,0.000000,out,-113.459427,-110.853577,362.321716,370.179657,9.895220,9.453976,33.361198,12.379389,43.236969,42.215691,15300.000000,14697.000000
g170/Y,18.923777,15.123998,0.000600,0.000600,0.000405,0.000414,0.000000,0.000000,out,-110.853577,-113.459412,356.821655,352.913361,6.399894,7.476503,12.492468,33.361198,35.951359,36.365929,15300.000000,14823.000000
g42265__44542/Y,56.929089,45.248577,0.006469,0.006643,0.005358,0.005374,0.000000,0.000000,out,-99.362854,-98.786102,234.564194,230.173798,33.170807,31.772808,31.100916,3.230309,29.774208,29.439211,13194.000000,11493.000000
g41840__2346/Y,27.636757,22.848854,0.002521,0.002519,0.001884,0.001839,0.000000,0.000000,out,6.647430,7.394196,238.746887,239.372955,21.550940,16.842882,0.454819,0.570396,37.189049,35.761753,13158.000000,11583.000000
g50948/Y,22.968962,19.159948,0.000790,0.000790,0.000623,0.000623,0.000000,0.000000,out,-108.104828,-115.153923,217.979675,217.789215,11.510215,10.286812,-11.281860,-43.652336,20.025621,19.693811,10746.000000,10953.000000
g41850__7410/Y,22.035765,19.287798,0.001843,0.001956,0.001692,0.001645,0.000000,0.000000,out,-2.690094,-2.892731,235.792923,236.197662,19.893377,15.552096,18.214939,24.695942,36.244667,34.935730,10458.000000,11043.000000
g47177/Y,43.561707,34.356396,0.002471,0.002354,0.002161,0.002165,0.000000,0.000000,out,-115.448311,-106.752388,228.915558,225.414017,27.279381,25.920267,22.625433,-1.856974,27.308418,26.955650,10368.000000,11043.000000
g53238/Y,53.029606,41.435173,0.007102,0.007058,0.006247,0.006268,0.000000,0.000000,out,-104.755707,-107.015022,227.846008,227.488983,35.138474,30.366440,20.790356,-14.989437,34.311852,29.301361,13680.000000,12033.000000
g46459/Y,22.573629,22.662746,0.001212,0.001213,0.000735,0.000744,0.000000,0.000000,out,-109.012123,-106.861221,213.076355,208.265701,14.197175,11.467190,74.090477,47.855114,39.143627,33.342838,12168.000000,12573.000000
g279/Y,16.378824,15.381230,0.001511,0.001514,0.001095,0.001146,0.000000,0.000000,out,-96.097687,-95.354431,221.702835,213.953629,11.095005,9.300132,30.695637,2.211990,35.227558,32.352276,11376.000000,10953.000000
g109/Y,11.899540,10.756773,0.002178,0.002178,0.001393,0.001408,0.000000,0.000000,out,-113.308983,-115.658463,213.585464,215.499664,8.166066,7.752307,60.080559,77.737610,40.584606,43.795929,11214.000000,13203.000000
g109_dup/Y,11.787431,10.668181,0.002132,0.002133,0.001881,0.001871,0.000000,0.000000,out,-114.524086,-115.917213,213.505569,215.425400,9.605033,8.877159,28.544182,52.880081,41.432350,44.582359,11430.000000,13203.000000
g51425/Y,5.926870,5.459264,0.000680,0.000682,0.000520,0.000574,0.000000,0.000000,out,-113.590836,-116.554291,209.526154,212.150436,4.408873,4.616460,45.202950,71.227264,35.757343,38.986359,8730.000000,12663.000000
FE_OCPC410_n_19465/Y,18.193306,15.090326,0.001305,0.001303,0.001016,0.001031,0.000000,0.000000,out,-26.346756,-10.562958,228.109360,224.776077,15.094387,12.837297,71.717682,50.666534,53.148987,49.532494,9234.000000,12663.000000
g42219/Y,18.549873,17.495043,0.001704,0.001703,0.001300,0.001389,0.000000,0.000000,out,-100.390457,-104.902328,213.723709,210.394409,13.599916,11.549376,60.761963,40.301823,43.530750,37.861805,9702.000000,12663.000000
